customer_id,customer_age,customer_segment,region,preferred_device,tenure_months,loyalty_member,email_opt_in,past_purchases_12m,app_sessions_30d,rfm_recency_days,rfm_frequency,rfm_monetary,rfm_segment,churn_probability,age_group,churn_risk_band,is_buyer
C01993,41,Regular,Eastern Slovakia,mobile,70,1,0,2,1,,,,Prospect (no purchase),0.8749393420689369,36-45,High,False
C01994,50,Regular,Eastern Slovakia,mobile,60,1,0,2,12,,,,Prospect (no purchase),0.8459839818649695,46-55,High,False
C01995,39,Loyal,Bratislava,mobile,35,0,0,1,3,,,,Prospect (no purchase),0.8227702054787025,36-45,High,False
C01996,43,New,Bratislava,mobile,28,1,1,0,1,,,,Prospect (no purchase),,36-45,,False
C01997,42,Loyal,Central Slovakia,desktop,28,0,1,3,1,150.0,1.0,251.06,One-off Lapsed,0.6690333966091436,36-45,Medium,True
C01998,37,New,Western Slovakia,mobile,27,0,1,0,4,,,,Prospect (no purchase),0.9103330381104748,36-45,High,False
C01999,32,New,Central Slovakia,mobile,1,0,1,5,3,3.0,1.0,115.16,Recent Buyers,0.831475406354944,26-35,High,True
C02000,65,Loyal,Eastern Slovakia,desktop,3,0,1,1,3,,,,Prospect (no purchase),0.7261860544442588,56+,Medium,False
C02001,33,Regular,Bratislava,mobile,54,0,1,2,7,,,,Prospect (no purchase),,26-35,,False
C02002,30,New,Bratislava,tablet,19,0,0,0,9,,,,Prospect (no purchase),0.8953724647748238,26-35,High,False
C02003,43,New,Western Slovakia,tablet,30,1,0,1,5,,,,Prospect (no purchase),0.8513312175552562,36-45,High,False
C02004,41,Regular,Bratislava,mobile,50,0,1,1,3,26.0,3.0,880.27,Champions,0.9044754888880002,36-45,High,True
C02005,21,Loyal,Central Slovakia,mobile,44,0,1,4,9,,,,Prospect (no purchase),0.6891062299503492,18-25,Medium,False
C02006,51,New,Eastern Slovakia,mobile,26,0,1,1,1,,,,Prospect (no purchase),0.9209425875943856,46-55,High,False
C02007,37,New,Western Slovakia,mobile,54,1,0,1,4,341.0,1.0,106.09,One-off Lapsed,0.8454686963426259,36-45,High,True
C02008,25,Regular,Eastern Slovakia,mobile,12,0,1,1,3,,,,Prospect (no purchase),,18-25,,False
C02009,52,At-Risk,Western Slovakia,mobile,34,1,0,0,4,,,,Prospect (no purchase),0.9473771361357736,46-55,High,False
C02010,46,New,Central Slovakia,mobile,8,0,1,1,6,,,,Prospect (no purchase),0.8883953157501019,46-55,High,False
C02011,23,At-Risk,Bratislava,mobile,38,1,1,5,16,41.0,1.0,154.09,One-off Lapsed,0.8779866299097557,18-25,High,True
C02012,59,At-Risk,Eastern Slovakia,mobile,7,0,0,2,5,,,,Prospect (no purchase),,56+,,False
C02013,46,New,Central Slovakia,tablet,67,0,0,2,6,,,,Prospect (no purchase),,46-55,,False
C02014,38,Loyal,Bratislava,tablet,47,0,1,4,22,458.0,1.0,271.22,One-off Lapsed,0.699662445123088,36-45,Medium,True
C02015,57,Loyal,Central Slovakia,mobile,18,0,0,2,8,,,,Prospect (no purchase),0.763543081265273,56+,Medium,False
C02016,40,Regular,Eastern Slovakia,desktop,44,1,1,5,5,,,,Prospect (no purchase),0.7091430488294972,36-45,Medium,False
C02017,38,Regular,Bratislava,mobile,25,0,1,0,5,,,,Prospect (no purchase),0.8414227143823733,36-45,High,False
C02018,30,Loyal,Eastern Slovakia,desktop,37,0,0,0,1,,,,Prospect (no purchase),0.7881546314537059,26-35,Medium,False
C02019,45,Loyal,Czech Republic,desktop,12,0,1,6,17,377.0,2.0,627.0699999999999,Occasional Repeat,0.545017861144,36-45,Low,True
C02020,44,Loyal,Eastern Slovakia,desktop,36,0,1,2,10,,,,Prospect (no purchase),0.7659152777047347,36-45,Medium,False
C02021,38,At-Risk,Western Slovakia,mobile,8,0,1,9,3,303.0,1.0,176.31,One-off Lapsed,0.8649559296083502,36-45,High,True
C02022,29,Regular,Central Slovakia,mobile,11,0,1,2,8,,,,Prospect (no purchase),0.8510026129246376,26-35,High,False
C02023,40,Loyal,Czech Republic,tablet,42,1,0,6,15,302.0,2.0,459.68,Occasional Repeat,0.6418048399526489,36-45,Medium,True
C02024,37,Loyal,Central Slovakia,mobile,36,1,0,5,9,352.0,1.0,205.04,One-off Lapsed,0.6131159898086859,36-45,Medium,True
C02025,22,New,Bratislava,mobile,21,0,1,2,3,,,,Prospect (no purchase),,18-25,,False
C02026,20,New,Bratislava,desktop,5,0,1,0,5,,,,Prospect (no purchase),0.9182471441599134,18-25,High,False
C02027,45,Regular,Eastern Slovakia,desktop,31,0,0,0,1,392.0,1.0,111.28,One-off Lapsed,,36-45,,True
C02028,18,Loyal,Western Slovakia,desktop,66,1,1,5,7,395.0,2.0,565.12,Occasional Repeat,0.5161401530046106,18-25,Low,True
C02029,40,New,Bratislava,desktop,51,1,0,2,10,536.0,1.0,224.95,One-off Lapsed,0.8659269488749316,36-45,High,True
C02030,32,Loyal,Western Slovakia,desktop,5,1,1,4,12,228.0,4.0,1270.08,Champions,0.4449624939604862,26-35,Low,True
C02031,54,New,Eastern Slovakia,mobile,67,0,1,2,9,,,,Prospect (no purchase),0.887986399061063,46-55,High,False
C02032,32,Regular,Western Slovakia,desktop,31,1,1,4,2,,,,Prospect (no purchase),0.666584246859715,26-35,Medium,False
C02033,46,Regular,Eastern Slovakia,desktop,41,0,0,0,4,,,,Prospect (no purchase),,46-55,,False
C02034,33,New,Eastern Slovakia,desktop,1,1,1,5,8,601.0,1.0,198.5,One-off Lapsed,0.7704486837404684,26-35,Medium,True
C02035,39,At-Risk,Czech Republic,mobile,23,0,1,2,1,,,,Prospect (no purchase),0.961718533736792,36-45,High,False
C02036,47,New,Eastern Slovakia,mobile,56,0,1,1,2,588.0,1.0,159.94,One-off Lapsed,0.9037008971562775,46-55,High,True
C02037,32,At-Risk,Bratislava,desktop,24,0,1,0,0,,,,Prospect (no purchase),0.9450726530865752,26-35,High,False
C02038,50,New,Central Slovakia,mobile,12,0,0,1,1,,,,Prospect (no purchase),,46-55,,False
C02039,26,At-Risk,Bratislava,mobile,7,0,1,2,1,,,,Prospect (no purchase),0.9554670829450476,26-35,High,False
C02040,42,Regular,Czech Republic,desktop,66,0,0,3,2,,,,Prospect (no purchase),,36-45,,False
C02041,49,New,Bratislava,mobile,58,0,0,1,2,255.0,1.0,118.16,One-off Lapsed,0.9275973041889872,46-55,High,True
C02042,46,New,Central Slovakia,mobile,4,0,1,0,2,,,,Prospect (no purchase),0.9171753185028704,46-55,High,False
C02043,61,New,Eastern Slovakia,mobile,66,0,0,1,2,,,,Prospect (no purchase),0.9086647195808526,56+,High,False
C02044,29,Regular,Bratislava,mobile,59,0,0,2,8,,,,Prospect (no purchase),0.8625197750080222,26-35,High,False
C02045,21,Loyal,Eastern Slovakia,desktop,26,1,1,2,16,405.0,2.0,565.84,Occasional Repeat,0.610114357883936,18-25,Medium,True
C02046,26,Regular,Bratislava,mobile,47,0,0,1,2,,,,Prospect (no purchase),0.9129369132879164,26-35,High,False
C02047,46,Regular,Western Slovakia,mobile,19,0,0,1,18,,,,Prospect (no purchase),,46-55,,False
C02048,44,Regular,Western Slovakia,mobile,18,0,0,2,2,,,,Prospect (no purchase),0.8832451169054842,36-45,High,False
C02049,39,Regular,Western Slovakia,mobile,51,0,0,0,1,,,,Prospect (no purchase),,36-45,,False
C02050,25,Loyal,Central Slovakia,mobile,15,0,1,2,11,263.0,1.0,140.49,One-off Lapsed,0.6367010137103334,18-25,Medium,True
C02051,47,Regular,Czech Republic,mobile,26,0,0,0,3,,,,Prospect (no purchase),,46-55,,False
C02052,23,Loyal,Western Slovakia,mobile,26,0,1,2,3,,,,Prospect (no purchase),0.7465237484131065,18-25,Medium,False
C02053,52,At-Risk,Central Slovakia,mobile,11,0,1,0,1,,,,Prospect (no purchase),,46-55,,False
C02054,72,Regular,Eastern Slovakia,mobile,59,0,1,0,5,,,,Prospect (no purchase),0.8838879191355619,56+,High,False
C02055,42,New,Eastern Slovakia,mobile,48,1,0,4,6,,,,Prospect (no purchase),,36-45,,False
C02056,45,New,Bratislava,mobile,62,0,1,1,19,,,,Prospect (no purchase),0.8708664414654459,36-45,High,False
C02057,32,Regular,Czech Republic,mobile,38,0,0,0,3,,,,Prospect (no purchase),,26-35,,False
C02058,18,Regular,Bratislava,mobile,13,1,0,3,7,262.0,1.0,170.55,One-off Lapsed,0.8406135891130726,18-25,High,True
C02059,31,At-Risk,Central Slovakia,mobile,20,0,1,3,3,,,,Prospect (no purchase),0.9500111816400124,26-35,High,False
C02060,25,Regular,Central Slovakia,mobile,26,0,1,2,2,,,,Prospect (no purchase),0.8011745192039769,18-25,High,False
C02061,21,Regular,Eastern Slovakia,desktop,67,0,0,2,2,,,,Prospect (no purchase),0.8594448024479149,18-25,High,False
C02062,59,Loyal,Bratislava,mobile,17,1,1,5,5,5.0,1.0,225.27,Recent Buyers,0.4973587255430861,56+,Low,True
C02063,41,New,Bratislava,desktop,50,0,0,2,6,,,,Prospect (no purchase),0.8634251799391196,36-45,High,False
C02064,43,Loyal,Eastern Slovakia,desktop,9,1,1,5,2,247.0,5.0,1759.08,Champions,0.4407219539877399,36-45,Low,True
C02065,34,New,Bratislava,mobile,68,0,1,4,3,,,,Prospect (no purchase),,26-35,,False
C02066,36,Regular,Western Slovakia,mobile,46,0,1,3,17,,,,Prospect (no purchase),0.7617438057039445,36-45,Medium,False
C02067,50,At-Risk,Eastern Slovakia,mobile,31,0,1,0,1,,,,Prospect (no purchase),0.964146065395355,46-55,High,False
C02068,38,Loyal,Central Slovakia,mobile,25,0,0,3,18,0.0,1.0,275.5,Recent Buyers,0.6838363118548838,36-45,Medium,True
C02069,44,Loyal,Bratislava,mobile,26,0,1,3,6,71.0,1.0,249.38,One-off Lapsed,0.667309159505758,36-45,Medium,True
C02070,36,Regular,Western Slovakia,mobile,17,0,1,7,14,,,,Prospect (no purchase),,36-45,,False
C02071,34,Loyal,Czech Republic,desktop,43,0,0,1,5,,,,Prospect (no purchase),0.8342772004330423,26-35,High,False
C02072,21,Regular,Western Slovakia,mobile,62,1,0,3,1,,,,Prospect (no purchase),0.8265032654680659,18-25,High,False
C02073,18,Regular,Bratislava,desktop,18,0,1,0,15,618.0,1.0,241.33,One-off Lapsed,0.8378558990952445,18-25,High,True
C02074,35,New,Bratislava,desktop,54,0,0,0,1,,,,Prospect (no purchase),0.9371757342305423,26-35,High,False
C02075,39,New,Western Slovakia,mobile,41,0,1,0,1,,,,Prospect (no purchase),0.8770082211772365,36-45,High,False
C02076,23,Regular,Czech Republic,tablet,55,0,0,1,12,,,,Prospect (no purchase),0.844001762613891,18-25,High,False
C02077,38,New,Western Slovakia,tablet,55,0,0,2,6,354.0,1.0,181.74,One-off Lapsed,0.8277385436541563,36-45,High,True
C02078,39,Loyal,Bratislava,mobile,3,1,0,1,2,,,,Prospect (no purchase),0.789498687150579,36-45,Medium,False
C02079,18,Loyal,Western Slovakia,mobile,2,0,0,1,5,,,,Prospect (no purchase),0.7972735336176539,18-25,Medium,False
C02080,27,At-Risk,Bratislava,mobile,65,0,0,1,4,,,,Prospect (no purchase),0.9549597750541696,26-35,High,False
C02081,43,New,Bratislava,mobile,12,1,1,2,7,0.0,3.0,656.28,Recent Buyers,0.8715105288046213,36-45,High,True
C02082,43,At-Risk,Czech Republic,mobile,41,0,0,0,3,,,,Prospect (no purchase),0.971462739954128,36-45,High,False
C02083,24,New,Central Slovakia,mobile,54,1,1,2,4,,,,Prospect (no purchase),0.7796213934031615,18-25,Medium,False
C02084,40,Regular,Bratislava,mobile,36,0,1,4,0,678.0,1.0,250.18,One-off Lapsed,,36-45,,True
C02085,50,Loyal,Western Slovakia,desktop,1,0,0,3,8,,,,Prospect (no purchase),0.7474465504728846,46-55,Medium,False
C02086,47,New,Bratislava,mobile,1,0,0,2,3,243.0,1.0,127.16,One-off Lapsed,0.9203889493793056,46-55,High,True
C02087,37,New,Bratislava,mobile,48,1,0,5,15,621.0,1.0,195.64,One-off Lapsed,0.7863210664256644,36-45,Medium,True
C02088,32,New,Central Slovakia,mobile,64,1,1,0,3,,,,Prospect (no purchase),,26-35,,False
C02089,30,Regular,Western Slovakia,desktop,25,1,0,3,8,324.0,1.0,328.88,One-off Lapsed,0.7475558119978022,26-35,Medium,True
C02090,44,Loyal,Eastern Slovakia,desktop,39,0,1,2,3,,,,Prospect (no purchase),,36-45,,False
C02091,40,New,Eastern Slovakia,mobile,67,0,0,2,1,,,,Prospect (no purchase),0.9256970308734132,36-45,High,False
C02092,46,New,Bratislava,desktop,59,0,1,1,2,,,,Prospect (no purchase),0.8572272857274551,46-55,High,False
C02093,40,Regular,Czech Republic,mobile,39,0,0,3,1,,,,Prospect (no purchase),0.8994623818327864,36-45,High,False
C02094,48,New,Western Slovakia,desktop,47,1,1,2,4,,,,Prospect (no purchase),0.8323203592127372,46-55,High,False
C02095,39,Loyal,Bratislava,mobile,69,1,1,4,19,535.0,3.0,949.92,Champions,0.4920822132163021,36-45,Low,True
C02096,47,At-Risk,Eastern Slovakia,mobile,57,0,1,0,3,,,,Prospect (no purchase),,46-55,,False
C02097,48,Loyal,Bratislava,desktop,30,1,0,4,3,234.0,2.0,907.71,Occasional Repeat,0.6496280975522715,46-55,Medium,True
C02098,28,Loyal,Central Slovakia,desktop,50,0,0,1,7,,,,Prospect (no purchase),,26-35,,False
C02099,18,Regular,Eastern Slovakia,desktop,24,1,1,0,2,,,,Prospect (no purchase),0.8694740791937161,18-25,High,False
C02100,57,Loyal,Bratislava,mobile,66,0,0,1,5,,,,Prospect (no purchase),,56+,,False
C02101,41,New,Eastern Slovakia,desktop,7,0,0,3,3,,,,Prospect (no purchase),0.8591353902237858,36-45,High,False
C02102,18,New,Bratislava,mobile,17,0,1,4,5,0.0,1.0,288.05,Recent Buyers,0.8875022935059342,18-25,High,True
C02103,29,Regular,Eastern Slovakia,desktop,25,0,1,4,4,,,,Prospect (no purchase),0.7391841371884117,26-35,Medium,False
C02104,47,New,Bratislava,desktop,15,0,1,0,2,,,,Prospect (no purchase),,46-55,,False
C02105,35,At-Risk,Bratislava,mobile,43,0,1,4,3,,,,Prospect (no purchase),0.9316637649994436,26-35,High,False
C02106,32,Loyal,Western Slovakia,mobile,51,1,1,6,12,239.0,2.0,805.84,Occasional Repeat,0.4741562926302358,26-35,Low,True
C02107,55,At-Risk,Eastern Slovakia,mobile,64,0,0,1,0,,,,Prospect (no purchase),0.9706278702857356,46-55,High,False
C02108,25,Regular,Bratislava,mobile,36,1,1,2,10,,,,Prospect (no purchase),0.8124544619435473,18-25,High,False
C02109,28,Regular,Eastern Slovakia,mobile,45,0,0,2,2,511.0,1.0,191.12,One-off Lapsed,0.9529065710022734,26-35,High,True
C02110,41,Loyal,Bratislava,mobile,43,0,1,1,9,,,,Prospect (no purchase),0.8073820638077154,36-45,High,False
C02111,43,New,Western Slovakia,desktop,1,1,0,1,2,,,,Prospect (no purchase),0.8847542167253731,36-45,High,False
C02112,44,Regular,Western Slovakia,mobile,51,0,0,3,10,,,,Prospect (no purchase),0.8465617063554555,36-45,High,False
C02113,49,Regular,Bratislava,mobile,2,0,0,0,0,,,,Prospect (no purchase),0.927449141328604,46-55,High,False
C02114,40,At-Risk,Czech Republic,desktop,39,0,0,0,2,,,,Prospect (no purchase),0.9721586212009228,36-45,High,False
C02115,44,Loyal,Western Slovakia,mobile,71,1,1,2,3,,,,Prospect (no purchase),0.6657194311140883,36-45,Medium,False
C02116,35,New,Central Slovakia,mobile,56,0,0,1,4,,,,Prospect (no purchase),0.9131142378794772,26-35,High,False
C02117,39,Regular,Central Slovakia,desktop,36,1,0,1,3,386.0,1.0,174.36,One-off Lapsed,0.9192821654907182,36-45,High,True
C02118,39,Regular,Western Slovakia,tablet,23,0,0,3,6,,,,Prospect (no purchase),0.8337117203681224,36-45,High,False
C02119,41,New,Central Slovakia,mobile,60,0,1,0,4,,,,Prospect (no purchase),,36-45,,False
C02120,47,Regular,Eastern Slovakia,mobile,61,0,1,1,3,,,,Prospect (no purchase),0.8411220585642669,46-55,High,False
C02121,45,New,Central Slovakia,mobile,27,0,1,2,7,,,,Prospect (no purchase),,36-45,,False
C02122,39,New,Central Slovakia,tablet,8,0,0,0,2,,,,Prospect (no purchase),0.9173248933525252,36-45,High,False
C02123,28,Regular,Central Slovakia,desktop,42,0,0,2,5,,,,Prospect (no purchase),,26-35,,False
C02124,39,New,Central Slovakia,desktop,46,0,1,0,3,647.0,1.0,102.15,One-off Lapsed,,36-45,,True
C02125,38,Regular,Western Slovakia,desktop,67,0,1,2,2,237.0,3.0,579.9300000000001,Champions,0.838246368998346,36-45,High,True
C02126,40,New,Central Slovakia,mobile,64,0,1,6,8,,,,Prospect (no purchase),0.8135994366029319,36-45,High,False
C02127,64,Loyal,Western Slovakia,mobile,17,1,1,6,5,579.0,1.0,107.65,One-off Lapsed,0.5984552150064241,56+,Low,True
C02128,32,New,Eastern Slovakia,desktop,18,0,1,2,2,,,,Prospect (no purchase),,26-35,,False
C02129,43,At-Risk,Czech Republic,desktop,71,0,1,3,2,,,,Prospect (no purchase),0.9492467345848244,36-45,High,False
C02130,51,New,Czech Republic,mobile,24,0,1,1,2,,,,Prospect (no purchase),,46-55,,False
C02131,39,Regular,Eastern Slovakia,desktop,33,0,0,0,8,,,,Prospect (no purchase),,36-45,,False
C02132,66,Regular,Central Slovakia,mobile,22,0,0,0,2,,,,Prospect (no purchase),,56+,,False
C02133,33,New,Eastern Slovakia,tablet,28,0,1,1,2,,,,Prospect (no purchase),,26-35,,False
C02134,42,Regular,Bratislava,mobile,41,0,1,1,9,,,,Prospect (no purchase),,36-45,,False
C02135,28,Loyal,Western Slovakia,desktop,21,1,0,2,3,,,,Prospect (no purchase),0.6413201419684268,26-35,Medium,False
C02136,34,At-Risk,Bratislava,mobile,30,0,1,0,3,,,,Prospect (no purchase),,26-35,,False
C02137,41,Regular,Bratislava,desktop,26,0,1,0,10,,,,Prospect (no purchase),0.842145300769535,36-45,High,False
C02138,48,New,Czech Republic,desktop,8,0,0,0,2,43.0,1.0,92.54,One-off Lapsed,0.8866379708831723,46-55,High,True
C02139,42,Loyal,Eastern Slovakia,mobile,56,0,0,3,7,0.0,1.0,276.76,Recent Buyers,0.6788336961259505,36-45,Medium,True
C02140,53,Regular,Western Slovakia,desktop,64,1,1,0,3,,,,Prospect (no purchase),0.8380090521140224,46-55,High,False
C02141,37,New,Bratislava,desktop,35,0,0,5,11,,,,Prospect (no purchase),0.7864891731426813,36-45,Medium,False
C02142,34,Loyal,Central Slovakia,desktop,15,1,1,3,5,145.0,2.0,330.28,Occasional Repeat,0.6557103657579019,26-35,Medium,True
C02143,70,Regular,Western Slovakia,mobile,46,1,1,1,2,,,,Prospect (no purchase),0.7963328071011541,56+,Medium,False
C02144,43,Regular,Eastern Slovakia,desktop,38,0,1,1,3,,,,Prospect (no purchase),0.8557561469800214,36-45,High,False
C02145,29,Regular,Czech Republic,mobile,40,1,0,3,7,,,,Prospect (no purchase),0.846654181116181,26-35,High,False
C02146,30,Regular,Western Slovakia,desktop,43,0,0,0,3,,,,Prospect (no purchase),0.9044915724465104,26-35,High,False
C02147,27,New,Bratislava,mobile,51,0,1,2,2,,,,Prospect (no purchase),,26-35,,False
C02148,49,Loyal,Bratislava,desktop,3,0,0,2,6,535.0,1.0,230.63,One-off Lapsed,,46-55,,True
C02149,34,New,Bratislava,mobile,8,0,0,0,2,,,,Prospect (no purchase),,26-35,,False
C02150,40,Loyal,Western Slovakia,mobile,7,1,1,2,3,36.0,1.0,166.73,One-off Lapsed,0.6545128915227133,36-45,Medium,True
C02151,37,Loyal,Bratislava,mobile,11,1,1,4,10,,,,Prospect (no purchase),0.5967090584182574,36-45,Low,False
C02152,47,Loyal,Bratislava,mobile,69,1,1,9,12,193.0,2.0,801.61,Occasional Repeat,0.4520066134156822,46-55,Low,True
C02153,28,New,Bratislava,mobile,52,0,0,0,2,,,,Prospect (no purchase),0.9341274816776176,26-35,High,False
C02154,25,New,Bratislava,mobile,48,0,0,0,1,,,,Prospect (no purchase),0.9110758215651548,18-25,High,False
C02155,41,Regular,Eastern Slovakia,desktop,50,0,1,5,3,,,,Prospect (no purchase),0.7732265278340845,36-45,Medium,False
C02156,45,Regular,Bratislava,mobile,3,0,1,0,2,,,,Prospect (no purchase),0.8996929181755104,36-45,High,False
C02157,42,At-Risk,Eastern Slovakia,mobile,16,0,0,0,0,,,,Prospect (no purchase),,36-45,,False
C02158,28,Regular,Bratislava,desktop,57,1,1,0,3,,,,Prospect (no purchase),0.7999346144465144,26-35,Medium,False
C02159,46,Loyal,Bratislava,desktop,33,0,1,7,3,0.0,1.0,404.66,Recent Buyers,0.5550370178864332,46-55,Low,True
C02160,29,New,Bratislava,desktop,37,1,1,6,18,312.0,1.0,183.22,One-off Lapsed,0.5414392315990509,26-35,Low,True
C02161,32,Regular,Central Slovakia,desktop,54,1,1,3,10,646.0,1.0,323.84,One-off Lapsed,,26-35,,True
C02162,27,New,Bratislava,tablet,6,0,1,0,2,,,,Prospect (no purchase),,26-35,,False
C02163,54,Loyal,Western Slovakia,desktop,57,1,1,5,6,5.0,1.0,292.34,Recent Buyers,0.4120338247353668,46-55,Low,True
C02164,46,New,Bratislava,tablet,49,0,1,2,2,,,,Prospect (no purchase),,46-55,,False
C02165,45,New,Czech Republic,tablet,29,0,1,2,11,,,,Prospect (no purchase),0.8386900007680465,36-45,High,False
C02166,53,Loyal,Bratislava,mobile,36,0,0,1,4,544.0,1.0,327.53,One-off Lapsed,0.8426127142338208,46-55,High,True
C02167,72,Regular,Western Slovakia,desktop,6,0,1,0,3,,,,Prospect (no purchase),0.8844965223802924,56+,High,False
C02168,18,New,Eastern Slovakia,desktop,15,0,1,6,6,,,,Prospect (no purchase),,18-25,,False
C02169,29,New,Bratislava,desktop,18,1,0,0,9,,,,Prospect (no purchase),,26-35,,False
C02170,31,Regular,Bratislava,desktop,63,0,1,4,1,92.0,2.0,695.56,Occasional Repeat,0.7464143764634876,26-35,Medium,True
C02171,28,Regular,Eastern Slovakia,mobile,9,0,0,0,2,,,,Prospect (no purchase),0.9203534903474512,26-35,High,False
C02172,25,New,Bratislava,mobile,21,1,0,4,2,89.0,1.0,265.95,One-off Lapsed,0.8655589081082949,18-25,High,True
C02173,34,Regular,Bratislava,desktop,10,0,1,2,6,98.0,2.0,468.21,Occasional Repeat,0.8594063895204954,26-35,High,True
C02174,23,New,Western Slovakia,desktop,21,0,1,3,1,,,,Prospect (no purchase),0.7750061842136401,18-25,Medium,False
C02175,42,Regular,Bratislava,desktop,1,1,1,4,4,252.0,1.0,198.19,One-off Lapsed,0.689304046355571,36-45,Medium,True
C02176,39,Regular,Czech Republic,desktop,20,0,0,0,2,,,,Prospect (no purchase),0.8926190183744492,36-45,High,False
C02177,44,New,Central Slovakia,desktop,52,0,1,0,4,,,,Prospect (no purchase),,36-45,,False
C02178,44,New,Central Slovakia,tablet,55,1,0,1,3,,,,Prospect (no purchase),,36-45,,False
C02179,45,New,Bratislava,mobile,27,0,0,5,2,,,,Prospect (no purchase),0.8485459364719746,36-45,High,False
C02180,34,New,Central Slovakia,tablet,51,0,0,2,3,,,,Prospect (no purchase),,26-35,,False
C02181,63,Regular,Central Slovakia,mobile,44,0,1,0,1,,,,Prospect (no purchase),,56+,,False
C02182,41,At-Risk,Bratislava,mobile,65,0,0,0,4,,,,Prospect (no purchase),0.9685069343382549,36-45,High,False
C02183,18,Loyal,Eastern Slovakia,mobile,58,1,0,4,4,,,,Prospect (no purchase),0.7311638394403234,18-25,Medium,False
C02184,26,Regular,Central Slovakia,mobile,17,0,1,1,9,,,,Prospect (no purchase),0.8454087488554516,26-35,High,False
C02185,18,Regular,Eastern Slovakia,mobile,42,1,0,5,5,,,,Prospect (no purchase),,18-25,,False
C02186,38,Regular,Bratislava,mobile,56,1,1,1,7,,,,Prospect (no purchase),0.8154966890692324,36-45,High,False
