interaction_id,campaign_id,customer_id,channel_id,date_key,device_type,impressions,clicks,conversions,revenue,spend,responded
INT-005856,CMP-103,C00613,4,20251027,mobile,14,0,0,0.0,6.29,0
INT-005857,CMP-103,C01285,4,20251027,desktop,15,0,0,0.0,6.74,0
INT-005858,CMP-103,C00270,4,20251027,mobile,19,0,0,0.0,8.54,0
INT-005859,CMP-103,C02002,4,20251027,tablet,17,0,0,0.0,7.64,0
INT-005860,CMP-103,C01540,4,20251027,desktop,21,1,1,124.86,9.44,1
INT-005861,CMP-103,C02045,4,20251030,desktop,13,0,0,0.0,5.84,0
INT-005862,CMP-103,C00835,4,20251030,mobile,14,0,0,0.0,6.29,0
INT-005863,CMP-103,C02166,4,20251031,mobile,14,3,0,0.0,6.29,0
INT-005864,CMP-103,C01027,4,20251101,mobile,17,0,0,0.0,7.64,0
INT-005865,CMP-103,C01078,4,20251105,mobile,13,0,0,0.0,5.84,0
INT-005866,CMP-103,C02066,4,20251106,mobile,14,0,0,0.0,6.29,0
INT-005867,CMP-103,C00900,4,20251107,mobile,11,1,0,0.0,4.95,0
INT-005868,CMP-103,C01480,4,20251107,tablet,19,0,0,0.0,8.54,0
INT-005869,CMP-103,C01796,4,20251107,mobile,13,0,0,0.0,5.84,0
INT-005870,CMP-103,C00267,4,20251108,mobile,14,1,0,0.0,6.29,0
INT-005871,CMP-103,C01926,4,20251108,mobile,17,0,0,0.0,7.64,0
INT-005872,CMP-103,C01000,4,20251108,desktop,12,0,0,0.0,5.39,0
INT-005873,CMP-103,C00343,4,20251109,desktop,12,0,0,0.0,5.39,0
INT-005874,CMP-103,C01875,4,20251110,mobile,12,1,0,0.0,5.39,0
INT-005875,CMP-103,C00024,4,20251110,mobile,14,0,0,0.0,6.29,0
INT-005876,CMP-103,C00242,4,20251111,desktop,15,0,0,0.0,6.74,0
INT-005877,CMP-103,C00015,4,20251111,mobile,16,1,0,0.0,7.19,0
INT-005878,CMP-103,C01693,4,20251111,desktop,15,0,0,0.0,6.74,0
INT-005879,CMP-103,C01627,4,20251112,mobile,15,0,0,0.0,6.74,0
INT-005880,CMP-103,C00304,4,20251112,tablet,22,0,0,0.0,9.89,0
INT-005881,CMP-103,C01233,4,20251113,mobile,10,0,0,0.0,4.5,0
INT-005882,CMP-103,C00552,4,20251114,mobile,18,0,0,0.0,8.09,0
INT-005883,CMP-103,C00966,4,20251115,desktop,14,0,0,0.0,6.29,0
INT-005884,CMP-103,C02054,4,20251115,mobile,14,0,0,0.0,6.29,0
INT-005885,CMP-103,C02117,4,20251115,mobile,12,1,0,0.0,5.39,0
INT-005886,CMP-103,C00995,4,20251115,desktop,19,0,0,0.0,8.54,0
INT-005887,CMP-103,C00787,4,20251115,desktop,17,0,0,0.0,7.64,0
INT-005888,CMP-103,C00653,4,20251115,desktop,11,0,0,0.0,4.95,0
INT-005889,CMP-103,C02138,4,20251118,desktop,10,1,1,92.54,4.5,1
INT-005890,CMP-103,C01804,4,20251119,tablet,9,0,0,0.0,4.05,0
INT-005891,CMP-103,C00614,4,20251120,mobile,16,0,0,0.0,7.19,0
INT-005892,CMP-103,C01131,4,20251120,mobile,13,1,0,0.0,5.84,0
INT-005893,CMP-103,C01171,4,20251120,mobile,14,0,0,0.0,6.29,0
INT-005894,CMP-103,C00861,4,20251122,desktop,10,0,0,0.0,4.5,0
INT-005895,CMP-103,C00258,4,20251123,mobile,17,0,0,0.0,7.64,0
INT-005896,CMP-103,C00724,4,20251124,desktop,18,0,0,0.0,8.09,0
INT-005897,CMP-103,C00361,4,20251125,mobile,16,0,0,0.0,7.19,0
INT-005898,CMP-103,C01533,4,20251126,mobile,14,1,0,0.0,6.29,0
INT-005899,CMP-103,C02085,4,20251127,mobile,18,0,0,0.0,8.09,0
INT-005900,CMP-103,C01311,4,20251128,mobile,18,0,0,0.0,8.09,0
INT-005901,CMP-103,C02007,4,20251129,mobile,19,0,0,0.0,8.54,0
INT-005902,CMP-103,C00262,4,20251129,desktop,11,1,1,80.97,4.95,1
INT-005903,CMP-103,C02048,4,20251130,mobile,12,0,0,0.0,5.39,0
INT-005904,CMP-103,C01456,4,20251130,desktop,20,0,0,0.0,8.99,0
INT-005905,CMP-103,C00507,4,20251130,desktop,17,0,0,0.0,7.64,0
INT-005906,CMP-103,C00140,4,20251201,desktop,12,0,0,0.0,5.39,0
INT-005907,CMP-103,C02056,4,20251201,mobile,18,0,0,0.0,8.09,0
INT-005908,CMP-103,C01929,4,20251201,desktop,20,0,0,0.0,8.99,0
INT-005909,CMP-001,C01099,1,20251105,mobile,3,2,1,274.25,7.25,1
INT-005910,CMP-001,C01396,1,20251105,mobile,3,0,0,0.0,7.25,0
INT-005911,CMP-001,C01233,1,20251105,mobile,3,0,0,0.0,7.25,0
INT-005912,CMP-001,C01023,1,20251105,tablet,3,0,0,0.0,7.25,0
INT-005913,CMP-001,C00731,1,20251105,mobile,3,0,0,0.0,7.25,0
INT-005914,CMP-001,C00612,1,20251105,desktop,3,1,0,0.0,7.25,0
INT-005915,CMP-001,C01403,1,20251105,desktop,2,0,0,0.0,4.83,0
INT-005916,CMP-001,C01542,1,20251105,desktop,1,0,0,0.0,2.42,0
INT-005917,CMP-001,C01999,1,20251106,mobile,5,1,0,0.0,12.08,0
INT-005918,CMP-001,C02006,1,20251106,mobile,5,0,0,0.0,12.08,0
INT-005919,CMP-001,C01067,1,20251107,mobile,3,0,0,0.0,7.25,0
INT-005920,CMP-001,C01411,1,20251108,desktop,2,1,0,0.0,4.83,0
INT-005921,CMP-001,C00121,1,20251108,mobile,4,0,0,0.0,9.66,0
INT-005922,CMP-001,C00896,1,20251108,mobile,3,0,0,0.0,7.25,0
INT-005923,CMP-001,C01495,1,20251108,desktop,2,1,0,0.0,4.83,0
INT-005924,CMP-001,C01866,1,20251109,mobile,3,0,0,0.0,7.25,0
INT-005925,CMP-001,C01936,1,20251110,mobile,1,0,0,0.0,2.42,0
INT-005926,CMP-001,C01014,1,20251110,mobile,7,1,0,0.0,16.91,0
INT-005927,CMP-001,C00974,1,20251111,mobile,2,0,0,0.0,4.83,0
INT-005928,CMP-001,C01826,1,20251111,mobile,3,0,0,0.0,7.25,0
INT-005929,CMP-001,C01316,1,20251111,desktop,6,1,1,396.27,14.5,1
INT-005930,CMP-001,C01046,1,20251112,mobile,8,0,0,0.0,19.33,0
INT-005931,CMP-001,C00309,1,20251112,mobile,3,0,0,0.0,7.25,0
INT-005932,CMP-001,C00704,1,20251112,mobile,6,1,1,407.88,14.5,1
INT-005933,CMP-001,C01148,1,20251112,desktop,4,1,0,0.0,9.66,0
INT-005934,CMP-001,C02059,1,20251113,mobile,3,1,0,0.0,7.25,0
INT-005935,CMP-001,C01449,1,20251113,mobile,4,2,0,0.0,9.66,0
INT-005936,CMP-001,C02158,1,20251113,desktop,2,0,0,0.0,4.83,0
INT-005937,CMP-001,C01152,1,20251114,desktop,2,1,1,471.09,4.83,1
INT-005938,CMP-001,C01713,1,20251114,mobile,3,0,0,0.0,7.25,0
INT-005939,CMP-001,C00484,1,20251114,mobile,3,0,0,0.0,7.25,0
INT-005940,CMP-001,C01655,1,20251114,desktop,1,0,0,0.0,2.42,0
INT-005941,CMP-001,C00733,1,20251114,mobile,5,1,1,195.49,12.08,1
INT-005942,CMP-001,C01300,1,20251114,mobile,2,0,0,0.0,4.83,0
INT-005943,CMP-001,C00983,1,20251114,desktop,4,1,1,148.15,9.66,1
INT-005944,CMP-001,C00966,1,20251115,desktop,1,1,1,283.21,2.42,1
INT-005945,CMP-001,C00677,1,20251116,tablet,4,0,0,0.0,9.66,0
INT-005946,CMP-001,C01258,1,20251116,desktop,2,0,0,0.0,4.83,0
INT-005947,CMP-001,C01823,1,20251116,desktop,3,0,0,0.0,7.25,0
INT-005948,CMP-001,C00702,1,20251116,desktop,4,2,2,1007.16,9.66,1
INT-005949,CMP-001,C01169,1,20251116,tablet,2,0,0,0.0,4.83,0
INT-005950,CMP-001,C01751,1,20251116,mobile,2,0,0,0.0,4.83,0
INT-005951,CMP-001,C01994,1,20251117,mobile,4,0,0,0.0,9.66,0
INT-005952,CMP-001,C01191,1,20251117,desktop,2,0,0,0.0,4.83,0
INT-005953,CMP-001,C00054,1,20251117,mobile,4,1,1,366.86,9.66,1
INT-005954,CMP-001,C02197,1,20251117,desktop,4,1,0,0.0,9.66,0
INT-005955,CMP-081,C01643,2,20251112,mobile,4,0,0,0.0,2.81,0
INT-005956,CMP-081,C00855,2,20251112,mobile,2,0,0,0.0,1.41,0
INT-005957,CMP-081,C00363,2,20251113,mobile,1,0,0,0.0,0.7,0
INT-005958,CMP-081,C00590,2,20251114,desktop,4,0,0,0.0,2.81,0
INT-005959,CMP-081,C00529,2,20251114,tablet,2,0,0,0.0,1.41,0
INT-005960,CMP-081,C00150,2,20251115,mobile,3,0,0,0.0,2.11,0
INT-005961,CMP-081,C01586,2,20251115,mobile,9,2,0,0.0,6.33,0
INT-005962,CMP-081,C01707,2,20251116,desktop,3,0,0,0.0,2.11,0
INT-005963,CMP-081,C00656,2,20251116,mobile,1,0,0,0.0,0.7,0
INT-005964,CMP-081,C01782,2,20251116,mobile,2,0,0,0.0,1.41,0
INT-005965,CMP-081,C00826,2,20251117,mobile,3,0,0,0.0,2.11,0
INT-005966,CMP-081,C01823,2,20251117,mobile,2,0,0,0.0,1.41,0
INT-005967,CMP-081,C00764,2,20251118,desktop,1,1,1,247.15,0.7,1
INT-005968,CMP-081,C01146,2,20251118,tablet,4,0,0,0.0,2.81,0
INT-005969,CMP-081,C01539,2,20251119,desktop,2,0,0,0.0,1.41,0
INT-005970,CMP-081,C00492,2,20251119,desktop,1,0,0,0.0,0.7,0
INT-005971,CMP-081,C00258,2,20251120,mobile,3,0,0,0.0,2.11,0
INT-005972,CMP-081,C01418,2,20251120,mobile,5,1,0,0.0,3.52,0
INT-005973,CMP-081,C01713,2,20251120,mobile,2,1,1,280.91,1.41,1
INT-005974,CMP-081,C00810,2,20251120,mobile,1,0,0,0.0,0.7,0
INT-005975,CMP-081,C01956,2,20251121,mobile,2,0,0,0.0,1.41,0
INT-005976,CMP-081,C00718,2,20251121,mobile,4,0,0,0.0,2.81,0
INT-005977,CMP-081,C01593,2,20251122,tablet,3,0,0,0.0,2.11,0
INT-005978,CMP-081,C02029,2,20251122,desktop,4,1,0,0.0,2.81,0
INT-005979,CMP-081,C01910,2,20251122,desktop,2,0,0,0.0,1.41,0
INT-005980,CMP-081,C00219,2,20251122,desktop,3,0,0,0.0,2.11,0
INT-005981,CMP-081,C01419,2,20251123,mobile,4,0,0,0.0,2.81,0
INT-005982,CMP-081,C02102,2,20251123,mobile,6,1,0,0.0,4.22,0
INT-005983,CMP-081,C00143,2,20251123,desktop,3,0,0,0.0,2.11,0
INT-005984,CMP-081,C02179,2,20251125,mobile,3,2,0,0.0,2.11,0
INT-005985,CMP-081,C00010,2,20251125,mobile,3,0,0,0.0,2.11,0
INT-005986,CMP-081,C00621,2,20251126,mobile,3,0,0,0.0,2.11,0
INT-005987,CMP-081,C00728,2,20251126,tablet,2,0,0,0.0,1.41,0
INT-005988,CMP-081,C00953,2,20251126,mobile,3,0,0,0.0,2.11,0
INT-005989,CMP-081,C00097,2,20251126,mobile,4,0,0,0.0,2.81,0
INT-005990,CMP-081,C00133,2,20251126,desktop,4,0,0,0.0,2.81,0
INT-005991,CMP-081,C02167,2,20251127,desktop,4,0,0,0.0,2.81,0
INT-005992,CMP-081,C02106,2,20251127,mobile,1,0,0,0.0,0.7,0
INT-005993,CMP-081,C00761,2,20251127,desktop,1,0,0,0.0,0.7,0
INT-005994,CMP-081,C01062,2,20251128,desktop,2,1,0,0.0,1.41,0
INT-005995,CMP-081,C00605,2,20251128,mobile,4,0,0,0.0,2.81,0
INT-005996,CMP-081,C00192,2,20251129,desktop,1,0,0,0.0,0.7,0
INT-005997,CMP-081,C00799,2,20251129,mobile,6,0,0,0.0,4.22,0
INT-005998,CMP-081,C00507,2,20251129,mobile,1,0,0,0.0,0.7,0
INT-005999,CMP-052,C00089,1,20251113,desktop,5,1,1,166.25,11.19,1
INT-006000,CMP-052,C00305,1,20251113,mobile,2,0,0,0.0,4.48,0
INT-006001,CMP-052,C01241,1,20251113,mobile,2,0,0,0.0,4.48,0
INT-006002,CMP-052,C00706,1,20251114,mobile,2,0,0,0.0,4.48,0
INT-006003,CMP-052,C00611,1,20251115,desktop,4,1,0,0.0,8.95,0
INT-006004,CMP-052,C01630,1,20251115,desktop,2,0,0,0.0,4.48,0
INT-006005,CMP-052,C00206,1,20251115,mobile,6,0,0,0.0,13.43,0
INT-006006,CMP-052,C02095,1,20251115,mobile,2,0,0,0.0,4.48,0
INT-006007,CMP-052,C00020,1,20251116,tablet,4,0,0,0.0,8.95,0
INT-006008,CMP-052,C00475,1,20251116,mobile,4,1,0,0.0,8.95,0
INT-006009,CMP-052,C01727,1,20251117,mobile,5,1,0,0.0,11.19,0
INT-006010,CMP-052,C00720,1,20251117,tablet,3,0,0,0.0,6.71,0
INT-006011,CMP-052,C00259,1,20251118,tablet,1,0,0,0.0,2.24,0
INT-006012,CMP-052,C00117,1,20251119,desktop,2,0,0,0.0,4.48,0
INT-006013,CMP-052,C01896,1,20251119,mobile,2,1,0,0.0,4.48,0
INT-006014,CMP-052,C01212,1,20251119,desktop,3,1,1,343.63,6.71,1
INT-006015,CMP-052,C00066,1,20251120,desktop,1,0,0,0.0,2.24,0
INT-006016,CMP-052,C01013,1,20251121,desktop,4,1,0,0.0,8.95,0
INT-006017,CMP-052,C01094,1,20251121,desktop,5,1,0,0.0,11.19,0
INT-006018,CMP-052,C00663,1,20251121,mobile,3,2,1,230.12,6.71,1
INT-006019,CMP-052,C00490,1,20251121,mobile,5,1,1,187.66,11.19,1
INT-006020,CMP-052,C00975,1,20251122,mobile,4,1,1,187.05,8.95,1
INT-006021,CMP-052,C00510,1,20251124,mobile,5,0,0,0.0,11.19,0
INT-006022,CMP-052,C00634,1,20251124,mobile,3,1,0,0.0,6.71,0
INT-006023,CMP-052,C00915,1,20251125,mobile,2,0,0,0.0,4.48,0
INT-006024,CMP-052,C02005,1,20251126,mobile,3,0,0,0.0,6.71,0
INT-006025,CMP-052,C01493,1,20251126,mobile,3,0,0,0.0,6.71,0
INT-006026,CMP-052,C01025,1,20251126,mobile,3,0,0,0.0,6.71,0
INT-006027,CMP-052,C01586,1,20251126,mobile,5,0,0,0.0,11.19,0
INT-006028,CMP-052,C01925,1,20251126,tablet,4,2,2,752.11,8.95,1
INT-006029,CMP-052,C01517,1,20251127,mobile,4,0,0,0.0,8.95,0
INT-006030,CMP-052,C01169,1,20251130,mobile,1,1,0,0.0,2.24,0
INT-006031,CMP-052,C00394,1,20251130,mobile,1,0,0,0.0,2.24,0
INT-006032,CMP-052,C01629,1,20251130,desktop,3,0,0,0.0,6.71,0
INT-006033,CMP-052,C00181,1,20251130,mobile,3,0,0,0.0,6.71,0
INT-006034,CMP-052,C01534,1,20251203,tablet,3,1,0,0.0,6.71,0
INT-006035,CMP-052,C02058,1,20251204,mobile,4,1,0,0.0,8.95,0
INT-006036,CMP-052,C00064,1,20251204,desktop,3,0,0,0.0,6.71,0
INT-006037,CMP-052,C01594,1,20251204,mobile,3,0,0,0.0,6.71,0
INT-006038,CMP-052,C02004,1,20251205,desktop,2,1,1,377.88,4.48,1
INT-006039,CMP-052,C01328,1,20251206,tablet,5,0,0,0.0,11.19,0
INT-006040,CMP-052,C00101,1,20251206,tablet,4,0,0,0.0,8.95,0
INT-006041,CMP-052,C01151,1,20251207,mobile,4,1,1,125.61,8.95,1
INT-006042,CMP-052,C01052,1,20251207,mobile,1,0,0,0.0,2.24,0
INT-006043,CMP-052,C00723,1,20251208,mobile,2,2,1,155.77,4.48,1
INT-006044,CMP-052,C01755,1,20251208,tablet,1,1,0,0.0,2.24,0
INT-006045,CMP-095,C00990,1,20251125,mobile,4,0,0,0.0,9.17,0
INT-006046,CMP-095,C00333,1,20251125,mobile,1,1,0,0.0,2.29,0
INT-006047,CMP-095,C00853,1,20251125,mobile,3,0,0,0.0,6.88,0
INT-006048,CMP-095,C01194,1,20251125,desktop,5,1,1,300.11,11.47,1
INT-006049,CMP-095,C02067,1,20251125,mobile,3,0,0,0.0,6.88,0
INT-006050,CMP-095,C01857,1,20251125,mobile,3,0,0,0.0,6.88,0
INT-006051,CMP-095,C02194,1,20251126,desktop,3,1,0,0.0,6.88,0
INT-006052,CMP-095,C00779,1,20251126,mobile,3,1,0,0.0,6.88,0
INT-006053,CMP-095,C02097,1,20251127,desktop,2,0,0,0.0,4.59,0
INT-006054,CMP-095,C00006,1,20251128,mobile,3,0,0,0.0,6.88,0
INT-006055,CMP-095,C01915,1,20251129,mobile,6,0,0,0.0,13.76,0
INT-006056,CMP-095,C00281,1,20251129,mobile,2,0,0,0.0,4.59,0
INT-006057,CMP-095,C00203,1,20251129,desktop,2,0,0,0.0,4.59,0
INT-006058,CMP-095,C01776,1,20251129,mobile,2,1,0,0.0,4.59,0
INT-006059,CMP-095,C00348,1,20251130,mobile,3,0,0,0.0,6.88,0
INT-006060,CMP-095,C01954,1,20251130,mobile,5,2,1,227.11,11.47,1
INT-006061,CMP-095,C01359,1,20251130,desktop,4,0,0,0.0,9.17,0
INT-006062,CMP-095,C00399,1,20251201,mobile,3,0,0,0.0,6.88,0
INT-006063,CMP-095,C01148,1,20251201,desktop,6,1,0,0.0,13.76,0
INT-006064,CMP-095,C00495,1,20251201,desktop,5,1,1,168.47,11.47,1
INT-006065,CMP-095,C01921,1,20251201,desktop,2,0,0,0.0,4.59,0
INT-006066,CMP-095,C01436,1,20251201,mobile,2,1,0,0.0,4.59,0
INT-006067,CMP-095,C01795,1,20251201,desktop,2,1,0,0.0,4.59,0
INT-006068,CMP-095,C01421,1,20251201,mobile,2,0,0,0.0,4.59,0
INT-006069,CMP-095,C00949,1,20251201,mobile,4,0,0,0.0,9.17,0
INT-006070,CMP-095,C00912,1,20251202,desktop,1,0,0,0.0,2.29,0
INT-006071,CMP-095,C01923,1,20251202,mobile,4,0,0,0.0,9.17,0
INT-006072,CMP-095,C00303,1,20251203,mobile,1,0,0,0.0,2.29,0
INT-006073,CMP-095,C00555,1,20251203,desktop,4,0,0,0.0,9.17,0
INT-006074,CMP-095,C01323,1,20251204,mobile,1,0,0,0.0,2.29,0
INT-006075,CMP-095,C00524,1,20251204,desktop,4,0,0,0.0,9.17,0
INT-006076,CMP-095,C01880,1,20251205,mobile,4,0,0,0.0,9.17,0
INT-006077,CMP-095,C01291,1,20251205,mobile,4,1,0,0.0,9.17,0
INT-006078,CMP-095,C00758,1,20251205,mobile,3,1,0,0.0,6.88,0
INT-006079,CMP-095,C00115,1,20251205,mobile,1,1,0,0.0,2.29,0
INT-006080,CMP-095,C00061,1,20251206,mobile,2,0,0,0.0,4.59,0
INT-006081,CMP-080,C01103,3,20251127,mobile,6,0,0,0.0,4.97,0
INT-006082,CMP-080,C01916,3,20251127,mobile,9,0,0,0.0,7.46,0
INT-006083,CMP-080,C01383,3,20251127,mobile,8,1,1,144.71,6.63,1
INT-006084,CMP-080,C01548,3,20251128,mobile,5,0,0,0.0,4.15,0
INT-006085,CMP-080,C01731,3,20251128,mobile,7,0,0,0.0,5.8,0
INT-006086,CMP-080,C01446,3,20251129,desktop,5,0,0,0.0,4.15,0
INT-006087,CMP-080,C00304,3,20251129,desktop,8,1,0,0.0,6.63,0
INT-006088,CMP-080,C01384,3,20251129,mobile,4,0,0,0.0,3.32,0
INT-006089,CMP-080,C01076,3,20251129,mobile,6,0,0,0.0,4.97,0
INT-006090,CMP-080,C01133,3,20251130,mobile,8,0,0,0.0,6.63,0
INT-006091,CMP-080,C00500,3,20251130,desktop,5,0,0,0.0,4.15,0
INT-006092,CMP-080,C00432,3,20251204,desktop,7,1,1,193.79,5.8,1
INT-006093,CMP-080,C00552,3,20251204,mobile,6,0,0,0.0,4.97,0
INT-006094,CMP-080,C01694,3,20251204,mobile,5,1,0,0.0,4.15,0
INT-006095,CMP-080,C00294,3,20251204,desktop,2,0,0,0.0,1.66,0
INT-006096,CMP-080,C00577,3,20251205,mobile,6,0,0,0.0,4.97,0
INT-006097,CMP-080,C00718,3,20251206,mobile,4,0,0,0.0,3.32,0
INT-006098,CMP-080,C01160,3,20251206,mobile,5,0,0,0.0,4.15,0
INT-006099,CMP-080,C01206,3,20251206,desktop,4,1,1,349.53,3.32,1
INT-006100,CMP-080,C00283,3,20251207,mobile,6,0,0,0.0,4.97,0
INT-006101,CMP-080,C02000,3,20251208,desktop,5,1,0,0.0,4.15,0
INT-006102,CMP-080,C01315,3,20251208,desktop,5,1,0,0.0,4.15,0
INT-006103,CMP-080,C01032,3,20251209,desktop,7,1,0,0.0,5.8,0
INT-006104,CMP-080,C01442,3,20251209,mobile,6,1,0,0.0,4.97,0
INT-006105,CMP-080,C01269,3,20251209,tablet,12,0,0,0.0,9.95,0
INT-006106,CMP-080,C01523,3,20251210,desktop,7,1,0,0.0,5.8,0
INT-006107,CMP-080,C00352,3,20251210,mobile,4,0,0,0.0,3.32,0
INT-006108,CMP-080,C01620,3,20251210,mobile,4,1,0,0.0,3.32,0
INT-006109,CMP-080,C00973,3,20251210,mobile,4,0,0,0.0,3.32,0
INT-006110,CMP-080,C01149,3,20251211,mobile,6,1,0,0.0,4.97,0
INT-006111,CMP-080,C01171,3,20251211,desktop,4,0,0,0.0,3.32,0
INT-006112,CMP-080,C01077,3,20251214,mobile,5,1,0,0.0,4.15,0
INT-006113,CMP-080,C01909,3,20251215,mobile,2,0,0,0.0,1.66,0
INT-006114,CMP-080,C00266,3,20251216,mobile,2,0,0,0.0,1.66,0
INT-006115,CMP-080,C01306,3,20251217,mobile,9,1,0,0.0,7.46,0
INT-006116,CMP-080,C00757,3,20251218,tablet,6,0,0,0.0,4.97,0
INT-006117,CMP-080,C01951,3,20251218,mobile,10,1,0,0.0,8.29,0
INT-006118,CMP-080,C00921,3,20251218,desktop,5,0,0,0.0,4.15,0
INT-006119,CMP-080,C00400,3,20251218,mobile,7,0,0,0.0,5.8,0
INT-006120,CMP-080,C02199,3,20251219,desktop,6,1,0,0.0,4.97,0
INT-006121,CMP-080,C01223,3,20251220,mobile,5,0,0,0.0,4.15,0
INT-006122,CMP-080,C00766,3,20251220,desktop,10,2,0,0.0,8.29,0
INT-006123,CMP-080,C01762,3,20251221,mobile,8,1,0,0.0,6.63,0
INT-006124,CMP-080,C01181,3,20251222,tablet,5,0,0,0.0,4.15,0
INT-006125,CMP-080,C00666,3,20251222,mobile,3,1,0,0.0,2.49,0
INT-006126,CMP-080,C02153,3,20251223,mobile,3,1,0,0.0,2.49,0
INT-006127,CMP-080,C00431,3,20251224,desktop,9,0,0,0.0,7.46,0
INT-006128,CMP-080,C00016,3,20251224,desktop,6,0,0,0.0,4.97,0
INT-006129,CMP-080,C00252,3,20251225,mobile,8,1,1,210.58,6.63,1
INT-006130,CMP-080,C01050,3,20251226,desktop,6,0,0,0.0,4.97,0
INT-006131,CMP-080,C00629,3,20251226,desktop,1,0,0,0.0,0.83,0
INT-006132,CMP-080,C00160,3,20251226,desktop,6,1,0,0.0,4.97,0
INT-006133,CMP-080,C00835,3,20251226,desktop,8,0,0,0.0,6.63,0
INT-006134,CMP-080,C00952,3,20251227,mobile,5,1,0,0.0,4.15,0
INT-006135,CMP-080,C01506,3,20251227,tablet,8,0,0,0.0,6.63,0
INT-006136,CMP-080,C01946,3,20251228,desktop,5,0,0,0.0,4.15,0
INT-006137,CMP-080,C01416,3,20251228,mobile,5,0,0,0.0,4.15,0
INT-006138,CMP-080,C00433,3,20251229,desktop,5,1,0,0.0,4.15,0
INT-006139,CMP-080,C01228,3,20251230,desktop,6,1,0,0.0,4.97,0
INT-006140,CMP-080,C00031,3,20251230,desktop,2,0,0,0.0,1.66,0
INT-006141,CMP-080,C00220,3,20251230,desktop,5,1,0,0.0,4.15,0
INT-006142,CMP-080,C01726,3,20251230,mobile,5,0,0,0.0,4.15,0
INT-006143,CMP-080,C00001,3,20251230,mobile,4,0,0,0.0,3.32,0
INT-006144,CMP-080,C01244,3,20251231,mobile,10,3,1,168.34,8.29,1
INT-006145,CMP-080,C00847,3,20251231,mobile,4,0,0,0.0,3.32,0
INT-006146,CMP-080,C01042,3,20251231,mobile,4,0,0,0.0,3.32,0
INT-006147,CMP-080,C01462,3,20251231,mobile,8,0,0,0.0,6.63,0
INT-006148,CMP-022,C02036,2,20251209,mobile,3,0,0,0.0,2.12,0
INT-006149,CMP-022,C00322,2,20251209,desktop,4,1,1,160.65,2.82,1
INT-006150,CMP-022,C01816,2,20251209,desktop,2,0,0,0.0,1.41,0
INT-006151,CMP-022,C01269,2,20251209,tablet,1,0,0,0.0,0.71,0
INT-006152,CMP-022,C02106,2,20251210,mobile,2,0,0,0.0,1.41,0
INT-006153,CMP-022,C01760,2,20251210,tablet,4,0,0,0.0,2.82,0
INT-006154,CMP-022,C02105,2,20251210,mobile,6,0,0,0.0,4.24,0
INT-006155,CMP-022,C01153,2,20251210,mobile,4,0,0,0.0,2.82,0
INT-006156,CMP-022,C00111,2,20251210,desktop,3,0,0,0.0,2.12,0
INT-006157,CMP-022,C01861,2,20251210,mobile,4,1,0,0.0,2.82,0
INT-006158,CMP-022,C01612,2,20251210,mobile,3,0,0,0.0,2.12,0
INT-006159,CMP-022,C01012,2,20251210,tablet,4,0,0,0.0,2.82,0
INT-006160,CMP-022,C02127,2,20251210,mobile,3,0,0,0.0,2.12,0
INT-006161,CMP-022,C00168,2,20251210,mobile,2,0,0,0.0,1.41,0
INT-006162,CMP-022,C00931,2,20251210,desktop,3,0,0,0.0,2.12,0
INT-006163,CMP-022,C00889,2,20251211,mobile,7,0,0,0.0,4.94,0
INT-006164,CMP-022,C01444,2,20251211,tablet,3,0,0,0.0,2.12,0
INT-006165,CMP-022,C01741,2,20251211,desktop,2,0,0,0.0,1.41,0
INT-006166,CMP-022,C00998,2,20251211,mobile,1,0,0,0.0,0.71,0
INT-006167,CMP-022,C01448,2,20251212,mobile,4,0,0,0.0,2.82,0
INT-006168,CMP-022,C00185,2,20251212,mobile,3,0,0,0.0,2.12,0
INT-006169,CMP-022,C01965,2,20251212,mobile,2,0,0,0.0,1.41,0
INT-006170,CMP-022,C00726,2,20251212,desktop,1,0,0,0.0,0.71,0
INT-006171,CMP-022,C01034,2,20251212,desktop,9,0,0,0.0,6.35,0
INT-006172,CMP-022,C00920,2,20251213,desktop,4,0,0,0.0,2.82,0
INT-006173,CMP-022,C02159,2,20251213,mobile,2,0,0,0.0,1.41,0
INT-006174,CMP-022,C00204,2,20251213,mobile,4,0,0,0.0,2.82,0
INT-006175,CMP-022,C01777,2,20251213,desktop,2,0,0,0.0,1.41,0
INT-006176,CMP-022,C00645,2,20251213,desktop,2,0,0,0.0,1.41,0
INT-006177,CMP-022,C02028,2,20251213,desktop,2,0,0,0.0,1.41,0
INT-006178,CMP-022,C00868,2,20251213,desktop,5,1,0,0.0,3.53,0
INT-006179,CMP-022,C01504,2,20251213,mobile,2,0,0,0.0,1.41,0
INT-006180,CMP-022,C00672,2,20251214,mobile,4,0,0,0.0,2.82,0
INT-006181,CMP-022,C00170,2,20251214,tablet,1,0,0,0.0,0.71,0
INT-006182,CMP-022,C01713,2,20251214,mobile,4,1,1,368.45,2.82,1
INT-006183,CMP-022,C01717,2,20251214,mobile,2,0,0,0.0,1.41,0
INT-006184,CMP-022,C00833,2,20251214,desktop,2,0,0,0.0,1.41,0
INT-006185,CMP-022,C00743,2,20251214,mobile,2,0,0,0.0,1.41,0
INT-006186,CMP-022,C01048,2,20251214,mobile,4,0,0,0.0,2.82,0
INT-006187,CMP-022,C00567,2,20251214,desktop,3,1,1,174.92,2.12,1
