interaction_id,campaign_id,channel,start_date,end_date,touch_date,budget,impressions,clicks,conversions,revenue,customer_id,customer_age,customer_segment,region,device_type
INT-006198,CMP-022,email,2025-12-09,2025-12-16,2025-12-15,2.82,4,0,0,0.0,C01318,43,Regular,Central Slovakia,desktop
INT-006199,CMP-022,email,2025-12-09,2025-12-16,2025-12-15,2.12,3,0,0,0.0,C02120,47,Regular,Eastern Slovakia,mobile
INT-006200,CMP-022,email,2025-12-09,2025-12-16,2025-12-15,2.82,4,0,0,0.0,C00434,18,Regular,Western Slovakia,mobile
INT-006201,CMP-022,email,2025-12-09,2025-12-16,2025-12-15,0.71,1,0,0,0.0,C01503,54,Regular,Western Slovakia,mobile
INT-006202,CMP-092,social,2025-12-15,2025-12-31,2025-12-15,4.74,5,1,0,0.0,C00729,24,Loyal,Western Slovakia,mobile
INT-006203,CMP-092,social,2025-12-15,2025-12-31,2025-12-15,4.74,5,0,0,0.0,C01931,18,Loyal,Central Slovakia,desktop
INT-006204,CMP-092,social,2025-12-15,2025-12-31,2025-12-16,10.42,11,0,0,0.0,C00865,30,Regular,Western Slovakia,mobile
INT-006205,CMP-092,social,2025-12-15,2025-12-31,2025-12-17,5.69,6,0,0,0.0,C01017,39,New,Eastern Slovakia,desktop
INT-006206,CMP-092,social,2025-12-15,2025-12-31,2025-12-17,5.69,6,0,0,0.0,C01353,22,Regular,Eastern Slovakia,mobile
INT-006207,CMP-092,social,2025-12-15,2025-12-31,2025-12-17,14.22,15,1,0,0.0,C00430,43,Regular,Western Slovakia,tablet
INT-006208,CMP-092,social,2025-12-15,2025-12-31,2025-12-18,8.53,9,1,0,0.0,C01659,47,Regular,Western Slovakia,desktop
INT-006209,CMP-092,social,2025-12-15,2025-12-31,2025-12-18,5.69,6,0,0,0.0,C00355,51,New,Eastern Slovakia,desktop
INT-006210,CMP-092,social,2025-12-15,2025-12-31,2025-12-19,3.79,4,0,0,0.0,C01695,23,New,Central Slovakia,desktop
INT-006211,CMP-092,social,2025-12-15,2025-12-31,2025-12-20,7.58,8,0,0,0.0,C00494,43,Loyal,Czech Republic,mobile
INT-006212,CMP-092,social,2025-12-15,2025-12-31,2025-12-20,7.58,8,0,0,0.0,C01165,26,New,Central Slovakia,mobile
INT-006213,CMP-092,social,2025-12-15,2025-12-31,2025-12-20,13.27,14,0,0,0.0,C00681,48,Regular,Bratislava,tablet
INT-006214,CMP-092,social,2025-12-15,2025-12-31,2025-12-20,9.48,10,1,0,0.0,C02150,40,Loyal,Western Slovakia,mobile
INT-006215,CMP-092,social,2025-12-15,2025-12-31,2025-12-21,7.58,8,1,0,0.0,C00493,35,New,Central Slovakia,desktop
INT-006216,CMP-092,social,2025-12-15,2025-12-31,2025-12-22,6.63,7,0,0,0.0,C01911,29,Regular,Western Slovakia,mobile
INT-006217,CMP-092,social,2025-12-15,2025-12-31,2025-12-22,10.42,11,2,0,0.0,C01474,18,Regular,Western Slovakia,mobile
INT-006218,CMP-092,social,2025-12-15,2025-12-31,2025-12-24,6.63,7,0,0,0.0,C00070,36,At-Risk,Bratislava,mobile
INT-006219,CMP-092,social,2025-12-15,2025-12-31,2025-12-25,6.63,7,0,0,0.0,C02135,28,Loyal,Western Slovakia,desktop
INT-006220,CMP-092,social,2025-12-15,2025-12-31,2025-12-25,4.74,5,0,0,0.0,C00270,38,New,Bratislava,desktop
INT-006221,CMP-092,social,2025-12-15,2025-12-31,2025-12-25,6.63,7,0,0,0.0,C01794,34,At-Risk,Eastern Slovakia,mobile
INT-006222,CMP-092,social,2025-12-15,2025-12-31,2025-12-25,8.53,9,2,1,121.26,C01901,31,New,Eastern Slovakia,desktop
INT-006223,CMP-092,social,2025-12-15,2025-12-31,2025-12-25,7.58,8,1,0,0.0,C00338,42,New,Eastern Slovakia,mobile
INT-006224,CMP-092,social,2025-12-15,2025-12-31,2025-12-26,5.69,6,0,0,0.0,C00067,34,New,Western Slovakia,desktop
INT-006225,CMP-092,social,2025-12-15,2025-12-31,2025-12-27,8.53,9,2,1,150.4,C00471,42,Regular,Western Slovakia,mobile
INT-006226,CMP-092,social,2025-12-15,2025-12-31,2025-12-29,11.37,12,0,0,0.0,C00936,45,New,Eastern Slovakia,mobile
INT-006227,CMP-092,social,2025-12-15,2025-12-31,2025-12-29,8.53,9,0,0,0.0,C00317,39,New,Central Slovakia,mobile
INT-006228,CMP-092,social,2025-12-15,2025-12-31,2025-12-30,8.53,9,1,0,0.0,C00793,44,Loyal,Western Slovakia,desktop
INT-006229,CMP-092,social,2025-12-15,2025-12-31,2025-12-30,10.42,11,1,0,0.0,C01368,54,New,Bratislava,mobile
INT-006230,CMP-092,social,2025-12-15,2025-12-31,2025-12-31,7.58,8,0,0,0.0,C01069,55,New,Bratislava,desktop
INT-006231,CMP-092,social,2025-12-15,2025-12-31,2025-12-31,8.53,9,0,0,0.0,C00795,18,Loyal,Western Slovakia,mobile
INT-006232,CMP-092,social,2025-12-15,2025-12-31,2025-12-31,7.58,8,0,0,0.0,C01571,38,Loyal,Czech Republic,mobile
INT-006233,CMP-092,social,2025-12-15,2025-12-31,2025-12-31,6.63,7,0,0,0.0,C01670,30,Regular,Bratislava,desktop
INT-006234,CMP-092,social,2025-12-15,2025-12-31,2025-12-31,6.63,7,1,0,0.0,C00969,49,New,Bratislava,desktop
INT-006235,CMP-092,social,2025-12-15,2025-12-31,2025-12-31,4.74,5,0,0,0.0,C01307,26,Regular,Bratislava,mobile
INT-006236,CMP-092,social,2025-12-15,2025-12-31,2025-12-31,9.48,10,1,0,0.0,C00678,43,Regular,Bratislava,mobile
INT-006237,CMP-092,social,2025-12-15,2025-12-31,2025-12-31,3.79,4,0,0,0.0,C01415,54,New,Central Slovakia,tablet
INT-006238,CMP-092,social,2025-12-15,2025-12-31,2025-12-31,10.42,11,2,2,403.16,C01400,21,Loyal,Eastern Slovakia,desktop
INT-006239,CMP-092,social,2025-12-15,2025-12-31,2025-12-31,4.74,5,0,0,0.0,C00601,44,Regular,Bratislava,desktop
INT-006240,CMP-043,tv,2025-12-19,2025-12-31,2025-12-20,19.61,13,0,0,0.0,C00936,45,New,Eastern Slovakia,mobile
INT-006241,CMP-043,tv,2025-12-19,2025-12-31,2025-12-21,16.59,11,0,1,273.99,C01461,50,Loyal,Czech Republic,mobile
INT-006242,CMP-043,tv,2025-12-19,2025-12-31,2025-12-21,19.61,13,0,0,0.0,C00031,64,Regular,Western Slovakia,desktop
INT-006243,CMP-043,tv,2025-12-19,2025-12-31,2025-12-23,15.08,10,0,0,0.0,C01259,59,Loyal,Bratislava,mobile
INT-006244,CMP-043,tv,2025-12-19,2025-12-31,2025-12-24,18.1,12,0,0,0.0,C00411,20,Loyal,Western Slovakia,mobile
INT-006245,CMP-043,tv,2025-12-19,2025-12-31,2025-12-25,18.1,12,0,0,0.0,C01911,29,Regular,Western Slovakia,mobile
INT-006246,CMP-043,tv,2025-12-19,2025-12-31,2025-12-27,22.62,15,0,0,0.0,C00616,23,New,Western Slovakia,mobile
INT-006247,CMP-043,tv,2025-12-19,2025-12-31,2025-12-30,22.62,15,0,0,0.0,C01065,30,New,Bratislava,mobile
INT-006248,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,27.15,18,0,0,0.0,C00244,20,At-Risk,Eastern Slovakia,desktop
INT-006249,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,21.11,14,0,1,172.98,C00321,47,New,Central Slovakia,desktop
INT-006250,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,18.1,12,0,0,0.0,C00327,19,Loyal,Western Slovakia,mobile
INT-006251,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,24.13,16,0,0,0.0,C01851,30,New,Bratislava,mobile
INT-006252,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,19.61,13,0,0,0.0,C01924,52,New,Central Slovakia,mobile
INT-006253,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,13.57,9,0,0,0.0,C00875,18,New,Bratislava,mobile
INT-006254,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,25.64,17,0,0,0.0,C00009,38,New,Bratislava,desktop
INT-006255,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,28.65,19,0,0,0.0,C01849,33,Loyal,Bratislava,mobile
INT-006256,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,16.59,11,0,0,0.0,C00435,49,New,Eastern Slovakia,desktop
INT-006257,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,22.62,15,0,0,0.0,C00165,48,Regular,Western Slovakia,mobile
INT-006258,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,24.13,16,0,0,0.0,C00287,41,Loyal,Central Slovakia,desktop
INT-006259,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,27.15,18,0,0,0.0,C02035,39,At-Risk,Czech Republic,mobile
INT-006260,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,15.08,10,0,0,0.0,C00804,43,Loyal,Eastern Slovakia,mobile
INT-006261,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,15.08,10,0,1,183.56,C01414,53,Regular,Eastern Slovakia,desktop
INT-006262,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,13.57,9,0,0,0.0,C00066,48,New,Western Slovakia,desktop
INT-006263,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,19.61,13,0,0,0.0,C01181,22,Regular,Western Slovakia,tablet
INT-006264,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,15.08,10,0,0,0.0,C01640,36,New,Eastern Slovakia,mobile
INT-006265,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,15.08,10,0,0,0.0,C00139,62,Loyal,Central Slovakia,desktop
INT-006266,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,12.06,8,0,0,0.0,C00665,37,Regular,Bratislava,mobile
INT-006267,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,15.08,10,1,0,0.0,C00713,26,New,Bratislava,desktop
INT-006268,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,16.59,11,0,0,0.0,C01956,26,Loyal,Eastern Slovakia,mobile
INT-006269,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,24.13,16,0,0,0.0,C00836,27,Regular,Bratislava,desktop
INT-006270,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,18.1,12,0,0,0.0,C01300,26,Loyal,Czech Republic,desktop
INT-006271,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,18.1,12,0,2,1001.21,C01152,50,Loyal,Bratislava,desktop
INT-006272,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,19.61,13,0,0,0.0,C00609,18,Loyal,Central Slovakia,desktop
INT-006273,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,13.57,9,0,0,0.0,C00541,18,Loyal,Bratislava,mobile
INT-006274,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,22.62,15,0,0,0.0,C02126,40,New,Central Slovakia,mobile
INT-006275,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,10.56,7,0,1,288.05,C02102,18,New,Bratislava,mobile
INT-006276,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,19.61,13,0,1,389.01,C01816,32,Loyal,Eastern Slovakia,mobile
INT-006277,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,16.59,11,0,0,0.0,C00394,44,Loyal,Western Slovakia,mobile
INT-006278,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,27.15,18,0,0,0.0,C00039,28,New,Bratislava,mobile
INT-006279,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,13.57,9,0,0,0.0,C00436,31,Loyal,Eastern Slovakia,desktop
INT-006280,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,15.08,10,0,0,0.0,C00337,30,Regular,Western Slovakia,desktop
INT-006281,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,18.1,12,0,0,0.0,C00519,49,Loyal,Bratislava,mobile
INT-006282,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,16.59,11,0,0,0.0,C01521,23,At-Risk,Western Slovakia,tablet
INT-006283,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,6.03,4,0,0,0.0,C01431,35,Loyal,Western Slovakia,mobile
INT-006284,CMP-043,tv,2025-12-19,2025-12-31,2025-12-31,22.62,15,0,2,558.88,C01243,58,Loyal,Central Slovakia,mobile
INT-006285,CMP-007,display,2025-12-24,2025-12-31,2025-12-24,3.94,11,0,0,0.0,C01309,18,Regular,Bratislava,mobile
INT-006286,CMP-007,display,2025-12-24,2025-12-31,2025-12-24,2.15,6,0,0,0.0,C01181,22,Regular,Western Slovakia,mobile
INT-006287,CMP-007,display,2025-12-24,2025-12-31,2025-12-25,5.37,15,0,0,0.0,C02188,32,New,Central Slovakia,mobile
INT-006288,CMP-007,display,2025-12-24,2025-12-31,2025-12-25,4.3,12,0,0,0.0,C00845,40,Regular,Eastern Slovakia,mobile
INT-006289,CMP-007,display,2025-12-24,2025-12-31,2025-12-25,2.86,8,0,0,0.0,C02009,52,At-Risk,Western Slovakia,mobile
INT-006290,CMP-007,display,2025-12-24,2025-12-31,2025-12-25,2.51,7,0,0,0.0,C00689,32,New,Bratislava,desktop
INT-006291,CMP-007,display,2025-12-24,2025-12-31,2025-12-25,3.58,10,2,0,0.0,C00839,60,Regular,Western Slovakia,mobile
INT-006292,CMP-007,display,2025-12-24,2025-12-31,2025-12-26,3.58,10,0,0,0.0,C01373,43,Regular,Eastern Slovakia,tablet
INT-006293,CMP-007,display,2025-12-24,2025-12-31,2025-12-26,2.86,8,0,0,0.0,C01282,18,New,Eastern Slovakia,mobile
INT-006294,CMP-007,display,2025-12-24,2025-12-31,2025-12-26,2.15,6,0,0,0.0,C01213,36,New,Central Slovakia,mobile
INT-006295,CMP-007,display,2025-12-24,2025-12-31,2025-12-26,2.51,7,0,0,0.0,C01499,47,Regular,Western Slovakia,desktop
INT-006296,CMP-007,display,2025-12-24,2025-12-31,2025-12-26,2.15,6,0,0,0.0,C00531,34,New,Czech Republic,mobile
INT-006297,CMP-007,display,2025-12-24,2025-12-31,2025-12-26,3.58,10,0,0,0.0,C02108,25,Regular,Bratislava,mobile
INT-006298,CMP-007,display,2025-12-24,2025-12-31,2025-12-26,3.22,9,1,0,0.0,C02143,70,Regular,Western Slovakia,mobile
INT-006299,CMP-007,display,2025-12-24,2025-12-31,2025-12-27,4.3,12,0,0,0.0,C00517,46,Regular,Western Slovakia,desktop
INT-006300,CMP-007,display,2025-12-24,2025-12-31,2025-12-27,3.58,10,0,0,0.0,C00610,44,Regular,Bratislava,mobile
INT-006301,CMP-007,display,2025-12-24,2025-12-31,2025-12-27,2.51,7,0,0,0.0,C00329,24,New,Bratislava,desktop
INT-006302,CMP-007,display,2025-12-24,2025-12-31,2025-12-28,3.58,10,0,0,0.0,C00069,48,Regular,Eastern Slovakia,desktop
INT-006303,CMP-007,display,2025-12-24,2025-12-31,2025-12-28,3.94,11,1,0,0.0,C01894,18,Regular,Western Slovakia,tablet
INT-006304,CMP-007,display,2025-12-24,2025-12-31,2025-12-28,3.94,11,0,0,0.0,C01647,37,Regular,Bratislava,desktop
INT-006305,CMP-007,display,2025-12-24,2025-12-31,2025-12-28,3.22,9,0,0,0.0,C00990,32,Regular,Bratislava,mobile
INT-006306,CMP-007,display,2025-12-24,2025-12-31,2025-12-29,3.22,9,0,0,0.0,C02022,29,Regular,Central Slovakia,desktop
INT-006307,CMP-007,display,2025-12-24,2025-12-31,2025-12-29,4.3,12,0,0,0.0,C00177,57,New,Eastern Slovakia,mobile
INT-006308,CMP-007,display,2025-12-24,2025-12-31,2025-12-30,3.94,11,0,0,0.0,C01466,38,Loyal,Central Slovakia,mobile
INT-006309,CMP-007,display,2025-12-24,2025-12-31,2025-12-30,2.15,6,0,0,0.0,C00166,27,New,Bratislava,mobile
INT-006310,CMP-007,display,2025-12-24,2025-12-31,2025-12-30,2.51,7,0,0,0.0,C00248,60,New,Western Slovakia,mobile
INT-006311,CMP-007,display,2025-12-24,2025-12-31,2025-12-30,3.22,9,0,0,0.0,C00214,32,Regular,Bratislava,tablet
INT-006312,CMP-007,display,2025-12-24,2025-12-31,2025-12-30,1.43,4,0,0,0.0,C01430,47,New,Bratislava,desktop
INT-006313,CMP-007,display,2025-12-24,2025-12-31,2025-12-30,5.01,14,1,0,0.0,C00174,23,New,Eastern Slovakia,mobile
INT-006314,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.86,8,0,0,0.0,C00615,28,Regular,Czech Republic,mobile
INT-006315,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,1.79,5,0,0,0.0,C00079,46,Regular,Bratislava,mobile
INT-006316,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,1.79,5,0,0,0.0,C01712,18,New,Central Slovakia,desktop
INT-006317,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.51,7,0,0,0.0,C00191,59,At-Risk,Bratislava,desktop
INT-006318,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,4.3,12,1,0,0.0,C00723,18,New,Eastern Slovakia,mobile
INT-006319,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.15,6,1,0,0.0,C00884,24,New,Bratislava,desktop
INT-006320,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.58,10,1,0,0.0,C00303,48,Regular,Western Slovakia,mobile
INT-006321,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.22,9,0,0,0.0,C00304,34,At-Risk,Western Slovakia,desktop
INT-006322,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,4.3,12,0,0,0.0,C01123,29,Loyal,Western Slovakia,mobile
INT-006323,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.94,11,1,0,0.0,C01125,36,Regular,Western Slovakia,desktop
INT-006324,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.22,9,0,0,0.0,C00995,37,New,Czech Republic,desktop
INT-006325,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,4.65,13,0,0,0.0,C01898,43,Loyal,Eastern Slovakia,mobile
INT-006326,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.58,10,0,0,0.0,C01752,31,Regular,Western Slovakia,mobile
INT-006327,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.15,6,0,0,0.0,C01571,38,Loyal,Czech Republic,mobile
INT-006328,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,4.65,13,0,0,0.0,C01161,24,Regular,Bratislava,mobile
INT-006329,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.58,10,0,0,0.0,C01249,36,Regular,Eastern Slovakia,tablet
INT-006330,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.15,6,0,0,0.0,C00255,35,New,Bratislava,desktop
INT-006331,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.94,11,0,0,0.0,C01874,24,Regular,Bratislava,mobile
INT-006332,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.15,6,0,0,0.0,C01134,55,Regular,Central Slovakia,mobile
INT-006333,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.15,6,0,0,0.0,C00151,36,Regular,Central Slovakia,mobile
INT-006334,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.22,9,0,0,0.0,C00494,43,Loyal,Czech Republic,mobile
INT-006335,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,1.79,5,0,0,0.0,C01157,38,Regular,Bratislava,desktop
INT-006336,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.86,8,0,0,0.0,C01709,50,New,Bratislava,desktop
INT-006337,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.86,8,0,0,0.0,C00558,26,Loyal,Central Slovakia,mobile
INT-006338,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,4.3,12,0,0,0.0,C01623,47,New,Bratislava,mobile
INT-006339,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.22,9,0,0,0.0,C00141,43,Regular,Bratislava,desktop
INT-006340,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,1.79,5,0,0,0.0,C00565,49,New,Bratislava,mobile
INT-006341,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.51,7,0,0,0.0,C01962,30,Regular,Eastern Slovakia,desktop
INT-006342,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,1.43,4,0,0,0.0,C01176,19,Regular,Central Slovakia,mobile
INT-006343,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,5.01,14,0,0,0.0,C01855,44,At-Risk,Eastern Slovakia,desktop
INT-006344,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.86,8,0,0,0.0,C01776,42,At-Risk,Bratislava,mobile
INT-006345,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.94,11,0,0,0.0,C01448,56,New,Eastern Slovakia,mobile
INT-006346,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.86,8,0,0,0.0,C00631,57,New,Bratislava,desktop
INT-006347,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,4.3,12,0,0,0.0,C01998,37,New,Western Slovakia,mobile
INT-006348,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.15,6,0,0,0.0,C00161,26,Loyal,Eastern Slovakia,mobile
INT-006349,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.22,9,0,0,0.0,C02017,38,Regular,Bratislava,mobile
INT-006350,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.51,7,0,0,0.0,C00401,36,At-Risk,Bratislava,mobile
INT-006351,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.22,9,0,0,0.0,C01811,18,At-Risk,Eastern Slovakia,desktop
INT-006352,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.58,10,0,0,0.0,C01664,60,Regular,Czech Republic,mobile
INT-006353,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.86,8,0,0,0.0,C00974,45,Loyal,Bratislava,mobile
INT-006354,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,1.43,4,0,0,0.0,C01071,36,New,Western Slovakia,mobile
INT-006355,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.94,11,0,0,0.0,C01677,50,Regular,Bratislava,desktop
INT-006356,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.58,10,0,0,0.0,C00559,23,New,Central Slovakia,mobile
INT-006357,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,1.43,4,0,0,0.0,C01540,56,Loyal,Western Slovakia,desktop
INT-006358,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,5.37,15,1,0,0.0,C01435,41,New,Western Slovakia,mobile
INT-006359,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,4.3,12,1,1,131.12,C00733,45,New,Bratislava,tablet
INT-006360,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.22,9,0,0,0.0,C02191,47,New,Bratislava,mobile
INT-006361,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.58,10,0,0,0.0,C00490,46,Regular,Bratislava,mobile
INT-006362,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,1.79,5,0,0,0.0,C00392,39,Loyal,Western Slovakia,mobile
INT-006363,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,4.65,13,0,0,0.0,C00701,51,New,Central Slovakia,mobile
INT-006364,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.51,7,0,0,0.0,C01626,52,Regular,Central Slovakia,mobile
INT-006365,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.94,11,0,0,0.0,C00522,27,Loyal,Bratislava,mobile
INT-006366,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.86,8,0,0,0.0,C01166,28,New,Bratislava,mobile
INT-006367,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.15,6,0,0,0.0,C01441,30,New,Czech Republic,mobile
INT-006368,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.51,7,0,0,0.0,C00762,46,At-Risk,Bratislava,desktop
INT-006369,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.15,6,0,0,0.0,C01525,33,Loyal,Czech Republic,mobile
INT-006370,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.15,6,0,0,0.0,C00220,30,Regular,Bratislava,mobile
INT-006371,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.22,9,1,0,0.0,C00806,51,Regular,Eastern Slovakia,mobile
INT-006372,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.86,8,0,0,0.0,C01192,50,New,Eastern Slovakia,mobile
INT-006373,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,1.79,5,0,0,0.0,C01541,35,New,Bratislava,desktop
INT-006374,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.51,7,0,0,0.0,C00125,48,Regular,Eastern Slovakia,mobile
INT-006375,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,1.79,5,0,0,0.0,C02029,40,New,Bratislava,desktop
INT-006376,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.58,10,0,0,0.0,C00824,18,Loyal,Eastern Slovakia,desktop
INT-006377,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.86,8,0,0,0.0,C00286,32,Regular,Eastern Slovakia,mobile
INT-006378,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.86,8,0,0,0.0,C00321,47,New,Central Slovakia,desktop
INT-006379,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,2.51,7,0,0,0.0,C01870,41,Regular,Central Slovakia,mobile
INT-006380,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,5.01,14,0,0,0.0,C01057,40,New,Bratislava,mobile
INT-006381,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.94,11,1,0,0.0,C01757,59,Regular,Western Slovakia,mobile
INT-006382,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.22,9,0,0,0.0,C00500,20,New,Central Slovakia,desktop
INT-006383,CMP-007,display,2025-12-24,2025-12-31,2025-12-31,3.58,10,0,0,0.0,C00704,37,At-Risk,Bratislava,mobile
INT-006384,CMP-062,search,2025-12-26,2025-12-31,2025-12-26,10.64,5,0,0,0.0,C00508,43,Loyal,Bratislava,tablet
INT-006385,CMP-062,search,2025-12-26,2025-12-31,2025-12-26,6.38,3,1,1,299.53,C00368,28,Loyal,Western Slovakia,mobile
INT-006386,CMP-062,search,2025-12-26,2025-12-31,2025-12-26,12.76,6,0,0,0.0,C00008,34,Loyal,Central Slovakia,tablet
INT-006387,CMP-062,search,2025-12-26,2025-12-31,2025-12-26,12.76,6,1,0,0.0,C00815,30,Regular,Western Slovakia,tablet
INT-006388,CMP-062,search,2025-12-26,2025-12-31,2025-12-26,6.38,3,0,0,0.0,C01113,24,Regular,Bratislava,mobile
INT-006389,CMP-062,search,2025-12-26,2025-12-31,2025-12-26,4.25,2,1,0,0.0,C00656,42,Regular,Western Slovakia,mobile
INT-006390,CMP-062,search,2025-12-26,2025-12-31,2025-12-26,6.38,3,1,1,292.34,C02163,54,Loyal,Western Slovakia,mobile
INT-006391,CMP-062,search,2025-12-26,2025-12-31,2025-12-26,10.64,5,0,0,0.0,C01264,33,At-Risk,Central Slovakia,desktop
INT-006392,CMP-062,search,2025-12-26,2025-12-31,2025-12-26,2.13,1,0,0,0.0,C00062,34,New,Western Slovakia,desktop
INT-006393,CMP-062,search,2025-12-26,2025-12-31,2025-12-26,6.38,3,0,0,0.0,C01472,52,Regular,Bratislava,mobile
INT-006394,CMP-062,search,2025-12-26,2025-12-31,2025-12-26,8.51,4,1,1,236.33,C00698,26,Loyal,Western Slovakia,mobile
